 ,Name,ID,DG,DrugOrNonDrug,logP,formula,exactmass,NumberofCarbons,wienerindex,MSA,PSA,apolarsurfacearea,donorCount,acceptorCount,rotatablebondCount,atomCount,hydrogenCount,NHA,molecularpolarizability,aliphaticringCount,aromaticringCount,aromaticatomCount,balabanindex,hararyindex,bondCount,hyperwienerindex,plattindex,randicindex,ringCount,szegedindex,wienerpolarity,DG_NHA,DG_MW,DG_PSA,DG_MSA,DG_apolarSA,DG_Wiener,DG_P,DG_NoC
491,1nq7,ND180,-9.27,0,6.16,C23H32O2,340.24,23,1638,509.53,37.3,472.23,1,2,6,57,32,25,41.67,0,1,6,2.51,87.58,57,6745,200,24.72,1,2044,35,-0.37,-0.03,-0.25,-0.02,-0.02,-0.01,-0.00000641,-0.4
492,1nw4,ND181,-12.37,0,-2.73,C11H14N4O4,266.1,11,657,310.59,122.23,188.36,6,6,2,33,14,19,25.12,2,1,5,1.65,63.95,35,1939,122,15,3,955,32,-0.65,-0.05,-0.1,-0.04,-0.07,-0.02,-6643.08,-1.12
493,1nw5,ND182,-7.11,0,-3.67,C15H23N6O5S,399.15,15,1993,475.24,196.22,279.02,5,11,7,50,23,27,38.87,1,2,9,1.49,100.99,52,8634,182,22.33,3,2531,43,-0.26,-0.02,-0.04,-0.01,-0.03,0,-33255.97,-0.47
494,1nwl,ND183,-3.26,0,-1.78,C19H27N5O5S2,469.15,19,3634,546.86,157.57,389.29,4,12,11,58,27,31,46.61,2,0,0,1.47,111.59,59,22065,208,25.43,2,4672,42,-0.11,-0.01,-0.02,-0.01,-0.01,0,-196.43,-0.17
495,1o23,ND184,-6.41,0,-6.91,C15H24N2O17P2,566.06,15,4467,579.88,311.16,268.72,9,19,9,60,24,36,45.03,3,0,0,1.47,152.16,62,23741,218,26.95,3,5705,61,-0.18,-0.01,-0.02,-0.01,-0.02,0,-52102436.09,-0.43
496,1o7o,ND185,-6.13,0,-5.38,C9H14N2O12P2,404,9,1584,402.51,232.01,170.5,6,14,6,39,14,25,31.23,2,0,0,1.78,90.22,40,6353,136,17.6,2,1995,37,-0.25,-0.02,-0.03,-0.02,-0.04,0,-1470484.58,-0.68
497,1oai,ND186,-6.82,0,-5.64,C41H58N10O15,930.41,41,25091,1144.95,271.85,873.1,15,25,30,124,58,66,90.82,0,2,12,2.07,332.79,125,209084,430,54.91,2,26225,95,-0.1,-0.01,-0.03,-0.01,-0.01,0,-2977037.98,-0.17
498,1oar,ND187,-10.09,0,1.89,C14H8O7S,320,14,906,324.13,137.35,186.78,3,7,1,30,8,22,29.9,1,2,12,1.9,82.22,32,2671,102,13.95,3,1833,44,-0.46,-0.03,-0.07,-0.03,-0.05,-0.01,-0.13,-0.72
499,1odj,ND188,-5.59,0,-3.08,C10H13N5O5,283.09,10,753,316.48,133.49,182.99,5,8,2,33,13,20,24.75,3,0,0,1.59,69.09,35,2276,120,15.03,3,1094,34,-0.28,-0.02,-0.04,-0.02,-0.03,-0.01,-6720.66,-0.56
500,1ody,ND189,-11.05,0,4.97,C45H58N6O7,794.44,45,16909,1060.87,122.65,938.22,7,13,20,116,58,58,89.49,0,4,20,1.32,290.41,119,125247,422,50.99,4,19673,92,-0.19,-0.01,-0.09,-0.01,-0.01,0,0,-0.25
501,1osv,ND190,-4.75,0,5.78,C26H44O4,420.32,26,2239,602.82,77.76,525.06,3,4,5,74,44,30,47.76,4,0,0,1.46,128.38,77,8730,312,31.6,4,4040,62,-0.16,-0.01,-0.06,-0.01,-0.01,0,-0.00000788,-0.18
502,1ow4,ND191,-7.75,0,2.87,C16H13NO3S,299.06,16,874,353.25,62.75,290.5,2,4,3,34,13,21,33.66,0,3,16,1.49,73.19,36,2732,116,15.61,3,1512,33,-0.37,-0.03,-0.12,-0.02,-0.03,-0.01,-0.01,-0.48
503,1p19,ND192,-5.61,0,-4.77,C10H13N4O8P,348.05,10,1191,370.78,188.18,182.6,5,11,4,36,13,23,28.63,3,0,0,1.58,82.5,38,4283,130,16.39,3,1609,36,-0.24,-0.02,-0.03,-0.02,-0.03,0,-330341.29,-0.56
504,1p6d,ND193,-4.01,0,2.16,C21H43NO7P,452.28,21,3015,676.2,108.94,567.26,1,8,20,73,43,30,47.46,0,0,0,4.57,104.77,72,15090,272,30.77,0,3015,33,-0.13,-0.01,-0.04,-0.01,-0.01,0,-0.03,-0.19
505,1p6e,ND194,-3.98,0,3.09,C18H37NO6PS2,458.18,18,2456,640.77,151.76,489.01,1,9,18,65,37,28,48.03,0,0,0,4.54,95.69,64,11584,238,27.48,0,2456,31,-0.14,-0.01,-0.03,-0.01,-0.01,0,0,-0.22
506,1pme,ND195,-12.82,0,3.1,C21H16FN3OS,377.1,21,1871,456.57,77.85,378.72,1,4,4,43,16,27,43.66,2,2,12,1.41,103.2,46,7424,148,19.75,4,2907,42,-0.47,-0.03,-0.16,-0.03,-0.03,-0.01,-0.01,-0.61
507,1pro,ND196,-15.42,0,4.34,C34H37N3O6,583.27,34,6059,763.26,126.64,636.62,3,9,10,80,37,43,63.84,1,4,24,1.26,206.01,84,28198,286,35.98,5,8747,74,-0.36,-0.03,-0.12,-0.02,-0.02,0,0,-0.45
508,1ps3,ND197,-3.12,0,-3.04,C8H12N2O6,232.07,8,374,256.12,128.65,127.47,5,8,1,28,12,16,19.53,2,0,0,2.01,50.48,29,885,104,12.59,2,585,30,-0.2,-0.01,-0.02,-0.01,-0.02,-0.01,-3421.01,-0.39
509,1pvn,ND198,-13.4,0,-4.78,C9H14N3O9P,339.05,9,1077,354.88,186.35,168.53,5,12,5,36,14,22,27.2,2,0,0,1.81,75.78,37,3839,128,16.14,2,1263,33,-0.61,-0.04,-0.07,-0.04,-0.08,-0.01,-807429.85,-1.49
510,1px4,ND199,-4.4,0,-0.65,C9H18O5S,238.09,9,354,300.91,115.45,185.46,4,6,3,33,18,15,22.95,1,0,0,2.47,42.79,33,917,120,14.41,1,518,23,-0.29,-0.02,-0.04,-0.01,-0.02,-0.01,-19.65,-0.49
511,1q84,ND200,-15.07,0,4.96,C42H58N8,674.48,42,12010,925.25,57.19,868.06,3,7,12,108,58,50,80.76,5,3,17,0.74,239.88,115,88065,438,47.22,8,17913,86,-0.3,-0.02,-0.26,-0.02,-0.02,0,0,-0.36
512,1qan,ND201,-6.11,0,-4.36,C14H20N6O5S,384.12,14,1845,439.26,155.89,283.37,5,11,7,46,20,26,36.82,3,0,0,1.5,94.82,48,8062,166,20.67,3,2353,41,-0.24,-0.02,-0.04,-0.01,-0.02,0,-139972.01,-0.44
513,1qbr,ND202,-14.42,0,4.82,C41H38N6O5S2,758.23,41,11625,867.2,218.23,648.97,4,13,10,92,38,54,81.68,3,4,24,1.05,282.74,98,65748,330,41.87,7,16115,88,-0.27,-0.02,-0.07,-0.02,-0.02,0,0,-0.35
514,1qbu,ND203,-13.96,0,4.31,C34H36N4O4S,596.25,34,6244,723.89,151.47,572.42,3,9,9,79,36,43,65.3,3,3,18,1.06,205.41,84,30637,296,35.49,6,8619,71,-0.32,-0.02,-0.09,-0.02,-0.02,0,0,-0.41
515,1qf2,ND204,-8.08,0,2.71,C22H24N2O4S,412.15,22,2446,510.92,123.83,387.09,3,7,7,53,24,29,44.04,1,2,12,1.37,110.11,55,10995,190,23.73,3,2985,43,-0.28,-0.02,-0.07,-0.02,-0.02,0,-0.02,-0.37
516,1qi0,ND205,-3.2,0,-4.31,C12H22O11,342.12,12,1134,394.53,189.53,205,8,11,4,45,22,23,28.97,2,0,0,2.11,82.64,46,3781,166,20.11,2,1744,42,-0.14,-0.01,-0.02,-0.01,-0.02,0,-65335.61,-0.27
517,1qin,ND206,-10.91,0,-2.86,C17H21IN4O8S,568.01,17,3102,539.65,174.58,365.07,6,13,12,52,21,31,46.99,0,1,6,2.51,114.76,52,14988,170,23.29,1,3426,42,-0.35,-0.02,-0.06,-0.02,-0.03,0,-7903.6,-0.64
518,1qk3,ND207,-7.02,0,-4.52,C10H14N5O8P,363.06,10,1330,386.55,189.83,196.72,6,11,4,38,14,24,29.77,3,0,0,1.53,88.01,40,4873,136,17.3,3,1803,38,-0.29,-0.02,-0.04,-0.02,-0.04,-0.01,-232454.05,-0.7
519,1qkb,ND208,-10.02,0,-0.86,C17H35N5O4,373.27,17,1910,535.22,71.44,463.78,6,9,14,61,35,26,40.16,0,0,0,4.68,88.3,60,8341,218,26.19,0,1910,34,-0.39,-0.03,-0.14,-0.02,-0.02,-0.01,-72.59,-0.59
520,1qsc,ND209,-5.02,0,-1.85,C36H53N7O13,791.37,36,14380,996.79,248.14,748.65,10,20,22,109,53,56,77.38,1,1,6,2.26,278.49,110,95098,392,47.69,2,15111,84,-0.09,-0.01,-0.02,-0.01,-0.01,0,-355.39,-0.14
521,1r4w,ND210,-5.52,0,-4.23,C10H17N3O6S,307.08,10,969,361.1,147.54,213.56,6,10,9,37,17,20,28.29,0,0,0,4.07,59.25,36,3756,120,16.35,0,969,24,-0.28,-0.02,-0.04,-0.02,-0.03,-0.01,-93743.05,-0.55
522,1rdn,ND211,-2.51,0,-2.13,C8H15NO6,221.09,8,354,271.58,107.22,164.36,5,7,2,30,15,15,19.52,1,0,0,2.48,42.85,30,923,106,13.27,1,518,23,-0.17,-0.01,-0.02,-0.01,-0.02,-0.01,-338.59,-0.31
523,1re8,ND212,-12.99,0,4.54,C27H26N2O6,474.18,27,4266,581.64,100.9,480.74,4,8,7,61,26,35,50.81,1,3,18,1.16,143.76,64,22962,216,27.59,4,5971,58,-0.37,-0.03,-0.13,-0.02,-0.03,0,0,-0.48
524,1rle,ND213,-7.91,0,-5.03,C10H16N5O13P3S,538.97,10,3140,537.83,317.53,220.3,8,17,8,48,16,32,42.63,3,0,0,1.49,130.27,50,14968,168,21.83,3,3877,50,-0.25,-0.01,-0.02,-0.01,-0.04,0,-847571.77,-0.79
525,1ro7,ND214,-4.34,0,-6.13,C20H30FN4O16P,632.14,20,6178,691.79,294.67,397.12,10,20,11,72,30,42,51.84,3,0,0,1.77,196.6,74,32501,260,32.21,3,8063,77,-0.1,-0.01,-0.01,-0.01,-0.01,0,-5854498.91,-0.22
526,1ryh,ND215,-10.31,0,-7.06,C10H17N6O13P3,522.01,10,3140,533.28,293.28,240,9,17,8,49,17,32,40.6,3,0,0,1.49,130.27,51,14968,172,22.28,3,3877,50,-0.32,-0.02,-0.04,-0.02,-0.04,0,-118374638.4,-1.03
527,1s63,ND216,-12.34,0,1.41,C22H20ClN5O,405.14,22,2578,495.55,75.51,420.04,0,6,6,49,20,29,43.43,2,2,12,1.15,109.87,52,12556,178,22.09,4,3855,43,-0.43,-0.03,-0.16,-0.02,-0.03,0,-0.48,-0.56
528,1sl3,ND217,-16.17,0,1.34,C21H17Cl2F2N9O3,551.08,21,4925,589.2,117.52,471.68,3,13,9,54,17,37,48.84,1,3,17,1.27,156,57,27066,188,24.52,4,6624,59,-0.44,-0.03,-0.14,-0.03,-0.03,0,-0.74,-0.77
529,1sqa,ND218,-12.56,0,2.82,C23H21N7O,411.18,23,2812,505.09,66.7,438.39,5,8,6,52,21,31,46.96,1,3,16,1.21,124.04,55,12564,174,23.96,4,4682,49,-0.41,-0.03,-0.19,-0.02,-0.03,0,-0.02,-0.55
530,1str,ND219,-6.5,0,-6.78,C29H45N11O10S,739.31,29,10991,889.51,254.93,634.58,11,21,20,96,45,51,70.44,2,0,0,2.2,244.88,97,66890,342,42.12,2,11185,74,-0.13,-0.01,-0.03,-0.01,-0.01,0,-39166373.09,-0.22
531,1swr,ND220,-9.44,0,0.46,C10H16N2O3S,244.09,10,500,294.82,79.67,215.15,3,6,5,32,16,16,24.13,2,0,0,1.47,45.38,33,1663,124,13.91,2,592,18,-0.59,-0.04,-0.12,-0.03,-0.04,-0.02,-3.27,-0.94
532,1syi,ND221,-7.43,0,-4.28,C10H13N3O4,239.09,10,492,270.41,86.71,183.7,3,7,3,30,13,17,22.61,2,0,0,2.04,52.91,31,1363,110,13.27,2,706,26,-0.44,-0.03,-0.09,-0.03,-0.04,-0.02,-141575.73,-0.74
533,1szd,ND222,-6.19,0,-6.48,C15H23N5O14P2,559.07,15,4570,590.12,285.12,305,8,18,9,59,23,36,45.98,4,0,0,1.14,151.91,62,24994,216,26.67,4,5502,59,-0.17,-0.01,-0.02,-0.01,-0.02,0,-18693501.15,-0.41
534,1ta6,ND223,-12.46,0,2.92,C24H35ClN4O4,478.23,24,3593,622.24,74.03,548.21,3,9,9,68,35,33,50.29,2,1,6,1.38,130.54,70,18142,260,29.46,3,4386,49,-0.38,-0.03,-0.17,-0.02,-0.02,0,-0.01,-0.52
535,1tkb,ND224,-8.32,0,-1.26,C13H20N3O7P2S,424.05,13,1952,493.56,176.03,317.53,4,10,8,46,20,26,38.8,2,0,0,1.74,91.81,47,9004,158,20.48,2,2379,35,-0.32,-0.02,-0.05,-0.02,-0.03,0,-151.4,-0.64
536,1tmb,ND225,-9.2,0,-0.27,C36H47N9O8,733.35,36,10920,908.66,156.47,752.19,9,17,10,100,47,53,75.07,2,2,12,1.58,269.87,103,58939,360,44.36,4,17272,81,-0.17,-0.01,-0.06,-0.01,-0.01,0,-17.13,-0.26
537,1tsy,ND226,-6.76,0,-3.55,C9H13N2O8P,308.04,9,859,320.74,155.44,165.3,4,10,4,33,13,20,25.45,2,0,0,1.86,64.88,34,3004,118,14.77,2,1153,27,-0.34,-0.02,-0.04,-0.02,-0.04,-0.01,-23985.39,-0.75
538,1tys,ND227,-7.48,0,-3.32,C10H15N2O8P,322.06,10,969,348.31,155.44,192.87,4,10,4,36,15,21,27.24,2,0,0,1.82,70.13,37,3438,130,15.98,2,1309,30,-0.36,-0.02,-0.05,-0.02,-0.04,-0.01,-15627.94,-0.75
539,1u1b,ND228,-10.63,0,-9.36,C20H29N7O20P4,811.04,20,11110,829.01,406.75,422.26,9,26,14,80,29,51,65.62,5,0,0,1.2,252.76,84,69656,292,35.98,5,13484,82,-0.21,-0.01,-0.03,-0.01,-0.03,0,-24351923149,-0.53
540,1ua4,ND229,-5.76,0,-4.17,C10H14N5O7P,347.06,10,1191,374.39,169.86,204.53,5,11,4,37,14,23,29.66,3,0,0,1.58,82.5,39,4283,132,16.87,3,1609,36,-0.25,-0.02,-0.03,-0.02,-0.03,0,-85196.64,-0.58
541,1uio,ND230,-5.93,0,-3.33,C10H12N4O5,268.08,10,657,300.68,133.49,167.19,4,7,2,31,12,19,23.59,3,0,0,1.65,63.95,33,1939,114,14.12,3,955,32,-0.31,-0.02,-0.04,-0.02,-0.04,-0.01,-12678.12,-0.59
542,1urg,ND231,-7.94,0,-4.31,C12H22O11,342.12,12,1134,391.88,189.53,202.35,8,11,4,45,22,23,28.97,2,0,0,2.11,82.64,46,3781,166,20.11,2,1744,42,-0.35,-0.02,-0.04,-0.02,-0.04,-0.01,-162113.99,-0.66
543,1uxb,ND232,-2.94,0,-5.28,C17H29NO14,471.16,17,2655,547.44,243.9,303.54,10,15,8,61,29,32,40.47,2,0,0,2.4,136.05,62,10195,222,27.15,2,3793,59,-0.09,-0.01,-0.01,-0.01,-0.01,0,-560205.45,-0.17
544,1v16,ND233,-5.28,0,-2.3,C12H19N4O7P2S,425.04,12,1952,486.89,188.92,297.97,4,11,8,45,19,26,38.06,2,0,0,1.74,91.81,46,9004,154,20.05,2,2379,35,-0.2,-0.01,-0.03,-0.01,-0.02,0,-1053.5,-0.44
545,1v48,ND234,-10.63,0,-1.48,C10H14F2N5O4P,337.08,10,1176,383.93,130.91,253.02,4,9,6,36,14,22,27.2,2,0,0,1.61,73.8,37,4628,128,16.01,2,1485,34,-0.48,-0.03,-0.08,-0.03,-0.04,-0.01,-321.02,-1.06
546,1vac,ND235,-11.4,0,-0.84,C45H74N10O13,962.54,45,23914,1274.23,231.39,1042.84,13,23,33,142,74,68,98.33,0,1,6,3.52,364.39,142,174327,510,61.65,1,24499,101,-0.17,-0.01,-0.05,-0.01,-0.01,0,-78.87,-0.25
547,1vwf,ND236,-7.55,0,-4.93,C36H54N12O10S2,878.35,36,18335,1058.6,317.75,740.85,10,23,20,114,54,60,85.6,4,0,0,1.32,305.1,117,136840,426,49.82,4,18795,91,-0.13,-0.01,-0.02,-0.01,-0.01,0,-642609.22,-0.21
548,1w1d,ND237,-8.9,0,-8.95,C6H16O18P4,499.93,6,1794,489.45,346.74,142.71,10,18,8,44,16,28,35.41,1,0,0,3.42,111.96,44,6027,148,19.94,1,2366,41,-0.32,-0.02,-0.03,-0.02,-0.06,0,-7932133349,-1.48
549,1w1g,ND238,-10.47,0,-9.81,C9H22O20P4,573.97,9,2976,585.49,376.2,209.29,11,20,12,55,22,33,42.25,1,0,0,3.26,139.18,55,12013,188,24.7,1,3778,49,-0.32,-0.02,-0.03,-0.02,-0.05,0,-67599997780,-1.16
550,1w4o,ND239,-7.12,0,-4.58,C9H13N2O9P,324.04,9,896,330.52,175.67,154.85,5,11,4,34,13,21,26.17,2,0,0,1.98,71.98,35,2888,120,15.33,2,1207,32,-0.34,-0.02,-0.04,-0.02,-0.05,-0.01,-270694.85,-0.79
551,1w4p,ND240,-6.47,0,-3.55,C9H13N2O8P,308.04,9,815,321.87,155.44,166.43,4,10,4,33,13,20,25.45,2,0,0,1.97,65.93,34,2663,118,14.77,2,1109,28,-0.32,-0.02,-0.04,-0.02,-0.04,-0.01,-22956.43,-0.72
552,1w4q,ND241,-7.17,0,-3.4,C9H12FN2O8P,326.03,9,896,326.73,155.44,171.29,4,11,4,33,12,21,25.36,2,0,0,1.98,71.98,34,2888,118,14.77,2,1207,32,-0.34,-0.02,-0.05,-0.02,-0.04,-0.01,-18010.23,-0.8
553,1w6y,ND242,-7.31,0,3.08,C18H18O2,266.13,18,724,346.1,37.3,308.8,1,2,0,38,18,20,31.83,2,2,10,1.36,71.7,41,2154,152,16.9,4,1536,39,-0.37,-0.03,-0.2,-0.02,-0.02,-0.01,-0.01,-0.41
554,1wc1,ND243,-5.46,0,-6.68,C10H16N5O12P4,521.97,10,2891,528.45,265.47,262.98,7,16,8,47,16,31,41.34,3,0,0,1.52,124.17,49,13562,164,21.41,3,3549,48,-0.18,-0.01,-0.02,-0.01,-0.02,0,-26133203.04,-0.55
555,1wht,ND244,-5.05,0,1.03,C11H12O4,208.07,11,390,261.48,74.6,186.88,2,4,5,27,12,15,21.14,0,1,6,2.19,40.82,27,1109,88,12.14,1,498,17,-0.34,-0.02,-0.07,-0.02,-0.03,-0.01,-0.47,-0.46
556,1ws1,ND245,-13.03,0,1.49,C19H33N3O6,399.24,19,2125,546.4,134.36,412.04,4,9,11,61,33,28,40.57,1,0,0,2.82,103.42,61,8671,226,26.22,1,2176,40,-0.47,-0.03,-0.1,-0.02,-0.03,-0.01,-0.42,-0.69
557,1x39,ND246,-12.58,0,-1.95,C15H19N3O4,305.14,15,1090,379.79,98.74,281.05,5,6,4,41,19,22,30.71,2,1,6,1.57,76.32,43,3967,148,18.59,3,1615,36,-0.57,-0.04,-0.13,-0.03,-0.04,-0.01,-1121.19,-0.84
558,1x8r,ND247,-8.36,0,-4.99,C10H16O13P2,406.01,10,1394,425.53,247.97,177.56,7,13,7,41,16,25,32,1,0,0,2.97,93.25,41,4715,138,18.46,1,1806,42,-0.33,-0.02,-0.03,-0.02,-0.05,-0.01,-816970.32,-0.84
559,1x8t,ND248,-10.63,0,-4.99,C10H16O13P2,406.01,10,1394,425.95,247.97,177.98,7,13,7,41,16,25,32,1,0,0,2.97,93.25,41,4715,138,18.46,1,1806,42,-0.43,-0.03,-0.04,-0.02,-0.06,-0.01,-1038803.17,-1.06
560,1x9d,ND249,-5.4,0,-3.28,C13H24O10S,372.11,13,1284,432.26,194.6,237.66,7,11,5,48,24,24,33.13,2,0,0,2.03,87.7,49,4446,178,21.25,2,1965,44,-0.23,-0.01,-0.03,-0.01,-0.02,0,-10289.49,-0.42
561,1xd0,ND250,-9.72,0,-8.45,C31H55NO23,809.32,31,14124,934.2,388.29,545.91,17,24,12,110,55,55,71.46,5,0,0,1.1,282.68,114,100180,424,48.83,5,22004,109,-0.18,-0.01,-0.03,-0.01,-0.02,0,-2739468209,-0.31
562,1xh2,ND251,-7.23,0,-8.78,C31H53NO23,807.3,31,14124,915.92,388.29,527.63,17,24,12,108,53,55,71.2,5,0,0,1.1,282.68,112,100180,412,48.1,5,22004,109,-0.13,-0.01,-0.02,-0.01,-0.01,0,-4356505807,-0.23
563,1xk5,ND252,-8.18,0,-7.98,C23H34N10O18P3,831.13,23,14269,903.96,408.3,495.66,10,25,13,88,34,54,68.8,6,0,0,0.94,270.45,93,106238,326,39.51,6,17511,95,-0.15,-0.01,-0.02,-0.01,-0.02,0,-781183935.4,-0.36
564,1xq0,ND253,-8.65,0,0.99,C16H13BrN6O3S,448,16,1959,457.68,119.84,337.84,1,8,7,40,13,27,39.84,0,3,17,1.51,100.57,42,8194,134,18.32,3,2814,38,-0.32,-0.02,-0.07,-0.02,-0.03,0,-0.89,-0.54
565,1xqk,ND254,-3.65,0,-2.6,C11H14N3O7P,331.06,11,1099,370.73,148.02,222.71,5,10,6,36,14,22,28.97,2,0,0,1.74,74.12,37,3896,120,16.28,2,1412,30,-0.17,-0.01,-0.02,-0.01,-0.02,0,-1453.09,-0.33
566,1y0l,ND255,-12.28,0,2.02,C14H19N3O2,261.15,14,760,360.26,55.12,305.14,2,4,5,38,19,19,29.31,1,1,6,1.64,59.74,39,2640,136,16.72,2,1020,27,-0.65,-0.05,-0.22,-0.03,-0.04,-0.02,-0.12,-0.88
567,1y3n,ND256,-7.57,0,-2.75,C12H16O12,352.06,12,1264,362.88,203.44,159.44,7,12,4,40,16,24,28.63,2,0,0,2.07,88.03,41,4264,140,18.19,2,1908,42,-0.32,-0.02,-0.04,-0.02,-0.05,-0.01,-4256.92,-0.63
568,1y6r,ND257,-13.8,0,-0.61,C12H17N5O2S,295.11,12,774,352.85,107.33,245.52,5,7,3,37,17,20,31.18,2,1,5,1.55,68.3,39,2420,136,16.62,3,1102,33,-0.69,-0.05,-0.13,-0.04,-0.06,-0.02,-56.22,-1.15
569,1yc1,ND258,-8.41,0,0.75,C19H16N2O6,368.1,19,1709,436.12,124.9,311.22,4,7,4,43,16,27,39.12,2,2,12,1.53,107.14,46,6109,150,19.77,4,2539,46,-0.31,-0.02,-0.07,-0.02,-0.03,0,-1.5,-0.44
570,1yej,ND259,-10.17,0,1.31,C16H23N2O8P,402.12,16,2538,506.19,156.53,349.66,3,10,13,50,23,27,37.51,0,1,6,2,89.39,50,14215,174,21.92,1,2916,32,-0.38,-0.03,-0.06,-0.02,-0.03,0,-0.5,-0.64
571,1z1r,ND260,-12.58,0,1.2,C29H40N4O7S,588.26,29,5552,757.32,136.78,620.54,4,11,9,81,40,41,61.76,1,2,12,1.69,187.19,83,26337,298,35.45,3,8440,64,-0.31,-0.02,-0.09,-0.02,-0.02,0,-0.79,-0.43
572,1z71,ND261,-12.52,0,4.56,C22H22Cl2F2N4O3,498.1,22,3578,576.57,67.39,509.18,4,9,8,55,22,33,46.64,0,3,18,1.37,132.2,57,18164,190,24.79,3,4854,53,-0.38,-0.03,-0.19,-0.02,-0.02,0,0,-0.57
573,1zap,ND262,-13.33,0,5.49,C42H70N6O5,738.54,42,11602,1063.2,142.87,920.33,3,11,18,123,70,53,83.02,3,1,6,1.51,265.71,126,68267,482,52.66,4,14888,84,-0.25,-0.02,-0.09,-0.01,-0.01,0,-0.0000431,-0.32
574,1zsf,ND263,-13.53,0,2.98,C38H49N5O8,703.36,38,11058,929.61,135.04,794.57,7,13,21,100,49,51,75.18,0,3,18,1.69,242.04,102,66511,354,44.25,3,12354,70,-0.27,-0.02,-0.1,-0.01,-0.02,0,-0.01,-0.36
575,1zsr,ND264,-13.4,0,2.98,C38H49N5O8,703.36,38,11058,927.38,135.04,792.34,7,13,21,100,49,51,75.18,0,3,18,1.69,242.04,102,66511,354,44.25,3,12354,70,-0.26,-0.02,-0.1,-0.01,-0.02,0,-0.01,-0.35
576,2a4m,ND265,-6.17,0,-1.61,C11H12N2O2,204.09,11,369,260.13,53.09,207.04,3,3,3,27,12,15,23.34,0,2,9,1.76,42.96,28,1018,92,12.26,2,518,20,-0.41,-0.03,-0.12,-0.02,-0.03,-0.02,-251.35,-0.56
577,2aoe,ND266,-10.39,0,0.83,C40H69N11O8,831.53,40,17524,1142.78,139.72,1003.06,12,19,29,128,69,59,87.88,0,1,6,3.1,288.15,128,126789,460,55.49,1,18028,82,-0.18,-0.01,-0.07,-0.01,-0.01,0,-1.54,-0.26
578,2ayr,ND267,-12.68,0,6.46,C30H31NO5S,517.19,30,4922,663.45,94.8,568.65,1,5,8,68,31,37,60.45,1,4,22,1,157.06,72,27199,252,30.35,5,7938,59,-0.34,-0.02,-0.13,-0.02,-0.02,0,-0.0000044,-0.42
579,2b7f,ND268,-9.96,0,-1.07,C49H80N12O13S,1076.57,49,34036,1385.1,305.1,1080,11,26,30,155,80,75,108.61,3,0,0,1.7,413.02,157,298931,578,66.95,3,34471,113,-0.13,-0.01,-0.03,-0.01,-0.01,0,-117.02,-0.2
580,2bak,ND269,-10.14,0,2.18,C32H37N7O4,583.29,32,7479,756.96,110.61,646.35,2,11,10,80,37,43,64.34,4,2,12,0.88,193.47,85,45888,300,35.51,6,11554,68,-0.24,-0.02,-0.09,-0.01,-0.02,0,-0.07,-0.32
581,2bmz,ND270,-5.05,0,-3.54,C12H22O10,326.12,12,1014,387.83,158.3,229.53,6,10,4,44,22,22,28.32,2,0,0,1.9,77.03,45,3329,164,19.44,2,1564,39,-0.23,-0.02,-0.03,-0.01,-0.02,0,-17510.21,-0.42
582,2bok,ND271,-8.94,0,-0.2,C22H32N5O2,398.26,22,2223,533.17,74.82,458.35,2,7,6,61,32,29,44.11,3,1,6,1.38,117.01,64,9185,242,26.59,4,3121,49,-0.31,-0.02,-0.12,-0.02,-0.02,0,-14.17,-0.41
583,2bvd,ND272,-8.18,0,-3.31,C12H23NO8,309.14,12,916,377.49,139.84,237.65,7,9,4,44,23,21,28.29,2,0,0,1.91,71.24,45,3017,166,19.43,2,1418,36,-0.39,-0.03,-0.06,-0.02,-0.03,-0.01,-16701.42,-0.68
584,2cgr,ND273,-9.92,0,3.05,C23H20N4O2,384.16,23,2306,483.76,73.45,410.31,3,6,7,49,20,29,42.43,0,3,18,1.47,110.48,51,9404,162,22.46,3,3134,40,-0.34,-0.03,-0.14,-0.02,-0.02,0,-0.01,-0.43
585,2dqt,ND274,-10.53,0,2.47,C28H36Cl2F3N6O8P,742.17,28,8541,875.35,180.55,694.8,4,19,18,84,36,48,65.8,0,2,12,2.41,232.41,85,44752,298,36.68,2,10437,75,-0.22,-0.01,-0.06,-0.01,-0.02,0,-0.04,-0.38
586,2er6,ND275,-9.85,0,-0.86,C43H62N10O12,910.45,43,21075,1151.35,241.33,910.02,14,22,29,127,62,65,92.18,1,2,12,1.76,340.27,129,145958,454,56.04,3,22316,90,-0.15,-0.01,-0.04,-0.01,-0.01,0,-71.36,-0.23
587,2er9,ND276,-10.09,0,0.62,C45H67N11O9,905.51,45,21228,1199.88,219.9,979.98,9,18,25,132,67,65,93.96,3,1,6,1.45,345.85,135,151365,488,57.59,4,22161,91,-0.16,-0.01,-0.05,-0.01,-0.01,0,-2.42,-0.22
588,2gst,ND277,-8.28,0,-1.53,C24H27N3O7S,501.16,24,3916,591.82,154.27,437.55,6,11,11,62,27,35,52.21,1,2,12,1.6,145.48,64,18510,218,27.83,3,5452,56,-0.24,-0.02,-0.05,-0.01,-0.02,0,-280.56,-0.35
589,2h65,ND278,-11.17,0,-1.63,C23H37N5O10,543.25,23,5206,693.56,177.02,516.54,7,15,16,75,37,38,51.95,0,0,0,5.42,156.47,74,27993,262,32.48,0,5206,54,-0.29,-0.02,-0.06,-0.02,-0.02,0,-476.49,-0.49
